"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"15:21:00.5546332","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\Program Files\ZCode\ZCode.exe","NAME NOT FOUND","Length: 1024"
"15:21:00.5546415","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:21:00.5546512","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom\ZCode.exe","NAME NOT FOUND","Desired Access: Read"
"15:21:00.5546734","ZCode.exe","23548","CloseFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS",""
"15:21:00.5547700","ZCode.exe","23548","CreateFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.5547883","ZCode.exe","23548","QueryStandardInformationFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS","AllocationSize: 1576960, EndOfFile: 1574372, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.5548007","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value"
"15:21:00.5548117","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 112, Data: C:\Users\DELL\AppData\Local\Microsoft\Windows\INetCache"
"15:21:00.5548228","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS",""
"15:21:00.5548395","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read"
"15:21:00.5548620","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\WINDOWS\apppatch\DirectXApps.sdb","NAME NOT FOUND","Length: 1024"
"15:21:00.5548713","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:21:00.5548896","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read"
"15:21:00.5549054","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\WINDOWS\apppatch\DirectXApps.sdb","NAME NOT FOUND","Length: 1024"
"15:21:00.5549311","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:21:00.5549617","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom\DirectXApps.sdb","NAME NOT FOUND","Desired Access: Read"
"15:21:00.5550136","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Read"
"15:21:00.5550319","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\{4fa9a4b2-863f-445d-9236-df867e655620}","NAME NOT FOUND","Length: 20"
"15:21:00.5550474","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS",""
"15:21:00.5550642","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Read"
"15:21:00.5550804","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\{4fa9a4b2-863f-445d-9236-df867e655620}","NAME NOT FOUND","Length: 20"
"15:21:00.5550938","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS",""
"15:21:00.5551319","ZCode.exe","23548","CloseFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS",""
"15:21:00.5552137","ZCode.exe","23548","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"15:21:00.5552738","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\DirectX\UserGpuPreferences","NAME NOT FOUND","Desired Access: Read"
"15:21:00.5553013","ZCode.exe","23548","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"15:21:00.5553153","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\DirectX\UserGpuPreferences","NAME NOT FOUND","Desired Access: Read"
"15:21:00.5553340","ZCode.exe","23548","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"15:21:00.5553469","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\DirectX\UserGpuPreferences","NAME NOT FOUND","Desired Access: Read"
"15:21:00.5554624","ZCode.exe","23548","CreateFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.5554970","ZCode.exe","23548","QueryStandardInformationFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS","AllocationSize: 222867456, EndOfFile: 222866328, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.5555183","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value"
"15:21:00.5555391","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 112, Data: C:\Users\DELL\AppData\Local\Microsoft\Windows\INetCache"
"15:21:00.5555574","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS",""
"15:21:00.5555860","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read"
"15:21:00.5556057","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\Program Files\ZCode\ZCode.exe","NAME NOT FOUND","Length: 1024"
"15:21:00.5556212","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:21:00.5556401","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read"
"15:21:00.5556573","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\Program Files\ZCode\ZCode.exe","NAME NOT FOUND","Length: 1024"
"15:21:00.5556721","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:21:00.5556851","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom\ZCode.exe","NAME NOT FOUND","Desired Access: Read"
"15:21:00.5557127","ZCode.exe","23548","CloseFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS",""
"15:21:00.5558498","ZCode.exe","23548","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"15:21:00.5558659","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\DirectX\UserGpuPreferences","NAME NOT FOUND","Desired Access: Read"
"15:21:00.5559553","ZCode.exe","23548","CreateFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.5559815","ZCode.exe","23548","QueryStandardInformationFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS","AllocationSize: 222867456, EndOfFile: 222866328, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.5560017","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value"
"15:21:00.5560197","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 112, Data: C:\Users\DELL\AppData\Local\Microsoft\Windows\INetCache"
"15:21:00.5560405","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS",""
"15:21:00.5560682","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read"
"15:21:00.5560843","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\Program Files\ZCode\ZCode.exe","NAME NOT FOUND","Length: 1024"
"15:21:00.5560977","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:21:00.5561134","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read"
"15:21:00.5561287","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\Program Files\ZCode\ZCode.exe","NAME NOT FOUND","Length: 1024"
"15:21:00.5561426","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:21:00.5561847","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom\ZCode.exe","NAME NOT FOUND","Desired Access: Read"
"15:21:00.5562355","ZCode.exe","23548","CloseFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS",""
"15:21:00.5562757","ZCode.exe","23548","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"15:21:00.5562952","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\DirectX\UserGpuPreferences","NAME NOT FOUND","Desired Access: Read"
"15:21:00.5564705","ZCode.exe","23548","RegOpenKey","HKLM\Hardware\DeviceMap\Video","SUCCESS","Desired Access: Read"
"15:21:00.5564869","ZCode.exe","23548","RegQueryValue","HKLM\HARDWARE\DEVICEMAP\VIDEO\\Device\Video0","SUCCESS","Type: REG_SZ, Length: 202, Data: \Registry\Machine\System\CurrentControlSet\Control\Video\{5D511F2A-3765-11F0-97F6-806E6F6E6963}\0000"
"15:21:00.5565208","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\CONTROL\VIDEO\{5D511F2A-3765-11F0-97F6-806E6F6E6963}\0000","REPARSE","Desired Access: Read"
"15:21:00.5565405","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\CONTROL\VIDEO\{5D511F2A-3765-11F0-97F6-806E6F6E6963}\0000","REPARSE","Desired Access: Read"
"15:21:00.5565602","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000","SUCCESS","Desired Access: Read"
"15:21:00.5565774","ZCode.exe","23548","RegCloseKey","HKLM\HARDWARE\DEVICEMAP\VIDEO","SUCCESS",""
"15:21:00.5565962","ZCode.exe","23548","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\PruningMode","NAME NOT FOUND","Length: 52"
"15:21:00.5566180","ZCode.exe","23548","RegCloseKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000","SUCCESS",""
"15:21:00.5566419","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"15:21:00.5566611","ZCode.exe","23548","RegQueryValue","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\HardwareID","BUFFER OVERFLOW","Length: 268"
"15:21:00.5566771","ZCode.exe","23548","RegCloseKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10","SUCCESS",""
"15:21:00.5566942","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"15:21:00.5567084","ZCode.exe","23548","RegQueryValue","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\HardwareID","SUCCESS","Type: REG_MULTI_SZ, Length: 292, Data: PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01, PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028, PCI\VEN_8086&DEV_9A49&CC_030000, PCI\VEN_8086&DEV_9A49&CC_0300"
"15:21:00.5567239","ZCode.exe","23548","RegCloseKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10","SUCCESS",""
"15:21:00.5567376","ZCode.exe","23548","RegOpenKey","HKLM\Hardware\DeviceMap\Video","SUCCESS","Desired Access: Read"
"15:21:00.5567507","ZCode.exe","23548","RegQueryValue","HKLM\HARDWARE\DEVICEMAP\VIDEO\\Device\Video0","SUCCESS","Type: REG_SZ, Length: 202, Data: \Registry\Machine\System\CurrentControlSet\Control\Video\{5D511F2A-3765-11F0-97F6-806E6F6E6963}\0000"
"15:21:00.5567665","ZCode.exe","23548","RegCloseKey","HKLM\HARDWARE\DEVICEMAP\VIDEO","SUCCESS",""
"15:21:00.5568199","ZCode.exe","23548","RegOpenKey","HKLM\Hardware\DeviceMap\Video","SUCCESS","Desired Access: Read"
"15:21:00.5568344","ZCode.exe","23548","RegQueryValue","HKLM\HARDWARE\DEVICEMAP\VIDEO\\Device\Video1","SUCCESS","Type: REG_SZ, Length: 202, Data: \Registry\Machine\System\CurrentControlSet\Control\Video\{5D511F2A-3765-11F0-97F6-806E6F6E6963}\0001"
"15:21:00.5568558","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\CONTROL\VIDEO\{5D511F2A-3765-11F0-97F6-806E6F6E6963}\0001","REPARSE","Desired Access: Read"
"15:21:00.5568718","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\CONTROL\VIDEO\{5D511F2A-3765-11F0-97F6-806E6F6E6963}\0001","REPARSE","Desired Access: Read"
"15:21:00.5568873","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000","SUCCESS","Desired Access: Read"
"15:21:00.5569019","ZCode.exe","23548","RegCloseKey","HKLM\HARDWARE\DEVICEMAP\VIDEO","SUCCESS",""
"15:21:00.5569134","ZCode.exe","23548","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\PruningMode","NAME NOT FOUND","Length: 52"
"15:21:00.5569308","ZCode.exe","23548","RegCloseKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000","SUCCESS",""
"15:21:00.5569473","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"15:21:00.5569624","ZCode.exe","23548","RegQueryValue","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\HardwareID","BUFFER OVERFLOW","Length: 268"
"15:21:00.5569768","ZCode.exe","23548","RegCloseKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10","SUCCESS",""
"15:21:00.5569925","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"15:21:00.5570076","ZCode.exe","23548","RegQueryValue","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\HardwareID","SUCCESS","Type: REG_MULTI_SZ, Length: 292, Data: PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01, PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028, PCI\VEN_8086&DEV_9A49&CC_030000, PCI\VEN_8086&DEV_9A49&CC_0300"
"15:21:00.5570477","ZCode.exe","23548","RegCloseKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10","SUCCESS",""
"15:21:00.5570617","ZCode.exe","23548","RegOpenKey","HKLM\Hardware\DeviceMap\Video","SUCCESS","Desired Access: Read"
"15:21:00.5570753","ZCode.exe","23548","RegQueryValue","HKLM\HARDWARE\DEVICEMAP\VIDEO\\Device\Video1","SUCCESS","Type: REG_SZ, Length: 202, Data: \Registry\Machine\System\CurrentControlSet\Control\Video\{5D511F2A-3765-11F0-97F6-806E6F6E6963}\0001"
"15:21:00.5570902","ZCode.exe","23548","RegCloseKey","HKLM\HARDWARE\DEVICEMAP\VIDEO","SUCCESS",""
"15:21:00.5571333","ZCode.exe","23548","RegOpenKey","HKLM\Hardware\DeviceMap\Video","SUCCESS","Desired Access: Read"
"15:21:00.5571475","ZCode.exe","23548","RegQueryValue","HKLM\HARDWARE\DEVICEMAP\VIDEO\\Device\Video2","SUCCESS","Type: REG_SZ, Length: 202, Data: \Registry\Machine\System\CurrentControlSet\Control\Video\{5D511F2A-3765-11F0-97F6-806E6F6E6963}\0002"
"15:21:00.5571680","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\CONTROL\VIDEO\{5D511F2A-3765-11F0-97F6-806E6F6E6963}\0002","REPARSE","Desired Access: Read"
"15:21:00.5571824","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\CONTROL\VIDEO\{5D511F2A-3765-11F0-97F6-806E6F6E6963}\0002","REPARSE","Desired Access: Read"
"15:21:00.5571976","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000","SUCCESS","Desired Access: Read"
"15:21:00.5572125","ZCode.exe","23548","RegCloseKey","HKLM\HARDWARE\DEVICEMAP\VIDEO","SUCCESS",""
"15:21:00.5572234","ZCode.exe","23548","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\PruningMode","NAME NOT FOUND","Length: 52"
"15:21:00.5572425","ZCode.exe","23548","RegCloseKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000","SUCCESS",""
"15:21:00.5572591","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"15:21:00.5572736","ZCode.exe","23548","RegQueryValue","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\HardwareID","BUFFER OVERFLOW","Length: 268"
"15:21:00.5573007","ZCode.exe","23548","RegCloseKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10","SUCCESS",""
"15:21:00.5573444","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"15:21:00.5573593","ZCode.exe","23548","RegQueryValue","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\HardwareID","SUCCESS","Type: REG_MULTI_SZ, Length: 292, Data: PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01, PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028, PCI\VEN_8086&DEV_9A49&CC_030000, PCI\VEN_8086&DEV_9A49&CC_0300"
"15:21:00.5573737","ZCode.exe","23548","RegCloseKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10","SUCCESS",""
"15:21:00.5573874","ZCode.exe","23548","RegOpenKey","HKLM\Hardware\DeviceMap\Video","SUCCESS","Desired Access: Read"
"15:21:00.5574005","ZCode.exe","23548","RegQueryValue","HKLM\HARDWARE\DEVICEMAP\VIDEO\\Device\Video2","SUCCESS","Type: REG_SZ, Length: 202, Data: \Registry\Machine\System\CurrentControlSet\Control\Video\{5D511F2A-3765-11F0-97F6-806E6F6E6963}\0002"
"15:21:00.5574194","ZCode.exe","23548","RegCloseKey","HKLM\HARDWARE\DEVICEMAP\VIDEO","SUCCESS",""
"15:21:00.5574742","ZCode.exe","23548","RegOpenKey","HKLM\Hardware\DeviceMap\Video","SUCCESS","Desired Access: Read"
"15:21:00.5574880","ZCode.exe","23548","RegQueryValue","HKLM\HARDWARE\DEVICEMAP\VIDEO\\Device\Video3","SUCCESS","Type: REG_SZ, Length: 202, Data: \Registry\Machine\System\CurrentControlSet\Control\Video\{5D511F2A-3765-11F0-97F6-806E6F6E6963}\0003"
"15:21:00.5575125","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\CONTROL\VIDEO\{5D511F2A-3765-11F0-97F6-806E6F6E6963}\0003","REPARSE","Desired Access: Read"
"15:21:00.5575278","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\CONTROL\VIDEO\{5D511F2A-3765-11F0-97F6-806E6F6E6963}\0003","REPARSE","Desired Access: Read"
"15:21:00.5575462","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000","SUCCESS","Desired Access: Read"
"15:21:00.5575734","ZCode.exe","23548","RegCloseKey","HKLM\HARDWARE\DEVICEMAP\VIDEO","SUCCESS",""
"15:21:00.5575859","ZCode.exe","23548","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\PruningMode","NAME NOT FOUND","Length: 52"
"15:21:00.5576035","ZCode.exe","23548","RegCloseKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000","SUCCESS",""
"15:21:00.5576200","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10","SUCCESS","Desired Access: Query Value, Maximum Allowed"
